#class tools::wcsv::ntuple
#title Deposited energy
#separator 44
#vector_separator 59
#column double Generated
#column double Homogeneous Layer
#column double Sampling Layer1
#column double Sampling Layer2
#column double Sampling Layer3
#column double Sampling Layer4
#column double Sampling Layer5
100,100,0,0,0,0,0
100,84.7063,1.65154,0.0250355,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,80.4838,0,0,0,0,0
100,89.6133,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,76.1593,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,61.5353,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,44.4142,0.126527,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,66.734,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,55.4054,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,86.6081,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,85.886,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,38.2684,0.862431,0.102455,0.047857,0.102937,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,30.4514,0.189095,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,39.2157,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,67.9903,0.441006,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,97.9068,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,75.7406,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,81.5175,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,88.1844,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,79.1517,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,37.3113,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,99.9133,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,66.1937,0,0,0,0,0
100,56.7475,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,35.2734,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,53.0633,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,87.4608,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,90.0324,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,81.9803,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,80.7508,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
100,100,0,0,0,0,0
