#class tools::wcsv::ntuple
#title Deposited energy
#separator 44
#vector_separator 59
#column double Generated
#column double Homogeneous Layer
#column double Sampling Layer1
#column double Sampling Layer2
#column double Sampling Layer3
#column double Sampling Layer4
#column double Sampling Layer5
10000,1616.56,497.217,16.7952,0,0,0
10000,1503.25,549.492,30.1453,3.64174,0,0
10000,2110.72,781.695,24.0855,0,0,0
10000,34.2387,1187.74,39.1868,0,0,0
10000,678.112,1053.37,37.5473,6.96221,0,0
10000,986.464,620.909,45.9012,0,0,0
10000,530.804,1224.65,25.2518,0.0443752,0,0
10000,1848.01,541.91,25.0718,0,0,0
10000,2797.41,180.997,28.7257,0.636881,0,0
10000,1706.56,615.197,23.3704,0,0,0
10000,1951.34,624.319,25.4892,0,0,0
10000,1724.36,521.376,18.0029,0,0,0
10000,1101.8,557.751,43.2241,0,0,0
10000,395.236,809.397,32.8003,1.07581,0,0
10000,98.3163,1019.73,43.7065,7.60554,0,0
10000,38.6984,1111.61,51.5826,0,0,0
10000,53.5591,1238.03,43.968,0.449795,0.0514102,0
10000,42.2309,1623.54,91.2127,9.4498,0,0
10000,1660.02,775.388,25.232,0,0,0
10000,56.5199,886.282,23.7095,0,0,0
10000,538.288,888.23,34.5199,15.9265,0,0
10000,1093.56,488.426,13.2348,7.72685,0,0
10000,3221.13,571.897,38.7752,0,0,0
10000,1367.32,373.549,8.09663,1.22709,0,0
10000,7.53966,1290,114.998,2.18525,1.25027,0
10000,1289.08,567.136,41.1563,0.0592098,0,0
10000,129.049,1004.21,55.4367,3.43829,0.0341247,0
10000,519.192,863.914,26.1481,2.53464,0,0
10000,930.005,1014.17,49.138,0,0,0
10000,2152.99,678.465,15.0887,0.923374,0,0
10000,1428.38,530.736,23.4936,0,0,0
10000,122.435,1773.32,74.6465,0.9323,0,0
10000,1500.44,492.532,28.0445,0,0,0
10000,2694.31,461.398,38.0601,0.0505405,0,0
10000,111.465,1323.96,55.5128,2.30115,0,0
10000,2697.48,445.265,10.5042,0,0,0
10000,968.606,1042.23,29.948,0.129155,0,0.0349433
10000,2059.66,501.829,18.5432,0,0,0
10000,1819.01,618.047,45.5818,2.23151,0,0
10000,2338.62,428.983,29.5228,1.51577,0,0
10000,1985.44,520.175,16.9885,4.47526,0,0
10000,3257.23,475.933,19.6054,0,0,0
10000,2190.45,543.809,24.7297,6.69352,0,0
10000,34.888,1071.44,35.5192,0.062199,0,0
10000,51.9619,1707.62,48.7572,1.6928,0,0
10000,76.0606,846.095,24.2939,0.37967,0,0
10000,8.94999,1438.39,108.217,2.47186,0,0
10000,868.46,941.006,33.0751,1.80096,0,0
10000,1585.36,711,15.3379,0,0,0
10000,654.783,557.075,23.7986,0.787831,2.39013,0
10000,279.805,923.001,55.2409,0,0,0
10000,1208.5,640.231,62.7595,0.910336,0,0
10000,485.359,954.019,97.5335,2.20598,0,0
10000,755.022,802.261,30.1511,5.50842,0,0
10000,1648.42,536.869,12.1743,0,0,0
10000,842.342,729.138,26.1201,1.61459,2.36892,0.169815
10000,534.754,1006.6,39.4562,0,0,0
10000,1114.4,739.075,27.7511,0,0,0
10000,1891.86,628.009,34.7246,4.99774,0,0
10000,2389.14,554.481,35.3117,1.60911,0,0
10000,380.718,606.836,30.9953,3.5739,0,0
10000,216.35,908.797,39.4048,0.856994,1.96508,0
10000,1689.79,515.982,34.2871,1.54064,0,0
10000,1915.96,611.726,14.5328,9.81809,0,0
10000,238.414,907.653,82.6815,2.75562,0,0
10000,1522.11,518.814,29.7735,1.13875,0,0
10000,1157.54,1309.55,85.8023,2.69629,1.29093,0
10000,264.582,1318.7,81.6891,2.78216,0,0
10000,1406.52,489.443,25.7657,2.25081,0,0
10000,2198.27,289.324,18.7284,0,0,0
10000,1233.43,513.017,25.6994,0,0,0
10000,1195.49,715.073,35.906,10.6233,0,0
10000,2033.1,418.23,32.3798,0,0,0
10000,1289.73,515.609,53.7529,0.783133,0,0
10000,1285.29,656.11,54.7165,0,0,0
10000,1953.19,363.55,20.322,1.74574,0,0
10000,1902.23,637.186,52.07,1.32213,0,0
10000,3219.08,354.752,28.9151,0.11564,0,0
10000,1236.98,522.351,54.9148,0.942028,0,0
10000,95.7787,1463.3,124.619,2.97327,0,0
10000,3020.38,516.209,33.4776,0.0498702,0.143768,0
10000,7.61884,1420.61,57.9024,0,0,0
10000,1967.72,461.768,41.2128,2.01531,0,0
10000,924.038,623.834,33.1453,2.22922,0,0
10000,1700.46,494.116,33.2339,0,0,0
10000,14.836,1499.57,75.1271,0.288643,0,0
10000,2341.82,429.581,16.5286,0.0562764,0,0
10000,1654.65,563.047,32.3668,0,0,0
10000,1354.31,387.921,33.4143,0.0485735,0,0
10000,1571.04,532.644,19.3339,3.07601,0,0
10000,78.9498,1055.53,37.8575,1.8509,0,0
10000,1090.88,648.888,35.8133,0,0,0
10000,1203.66,535.107,12.8915,3.13559,0,0
10000,970.933,553.15,16.6225,0,0,0
10000,946.904,716.127,47.3158,17.8604,0,0
10000,338.709,1220.06,41.0272,2.96083,0,0
10000,2280.31,411.467,24.4795,0.124611,1.33529,0
10000,1869.84,408.212,44.9723,2.03565,0,0
10000,913.044,510.116,35.3085,7.01161,0,0
10000,3732.29,366.134,7.76243,0,0,0
10000,504.161,854.777,73.3347,0.138399,0.0201293,0.0396957
10000,1092.06,1063.25,22.6418,1.29749,0,0
10000,616.626,718.381,22.5148,0.424503,0,0
10000,1317.88,350.346,18.714,3.65457,0,0
10000,1273.53,888.445,40.1725,3.52005,0,0
10000,0,1618.84,296.882,15.9459,1.78891,0
10000,83.4555,1328.52,58.5667,0.968794,2.06276,0
10000,955.26,654.092,50.2315,4.14614,0,0
10000,659.984,568.016,52.9732,0,0,0
10000,2390.16,387.359,19.7923,0,0,0
10000,1208.08,858.148,24.4075,1.72733,0,0
10000,512.732,661.661,93.4046,5.01999,0,0
10000,2812.36,401.218,18.8199,0.0513871,0,0
10000,2526.16,302.065,9.9279,0,2.05674,0
10000,705.466,936.344,32.2899,0,0,0
10000,3079.84,318.814,9.78136,0,0,0.130257
10000,652.456,801.775,14.0126,1.62586,0,0
10000,35.4494,962.637,56.9348,2.13511,0,0
10000,306.452,1029.12,47.4365,0,0,0
10000,2085.15,589.719,9.91822,0,0,0
10000,1291.64,389.393,7.70365,0,0,0
10000,2689.24,341.735,10.1879,0.0794733,0,0
10000,1848.55,486.408,19.5394,0.481656,0,0
10000,2377.46,512.399,30.3025,0,0,0
10000,1954.83,607.652,44.9697,2.17515,0,0
10000,837.881,684.719,36.565,0,0,0
10000,1485.52,657.717,25.1222,0.639335,0,0
