#class tools::wcsv::ntuple
#title Deposited energy
#separator 44
#vector_separator 59
#column double Generated
#column double Layer1
#column double Layer2
#column double Layer3
#column double Layer4
#column double Layer5
100,4.72045,4.02212,1.55126,15.3925,0
100,9.67695,27.0954,1.11157,0.0551605,1.36578
100,30.8989,4.88583,0,0,0
100,55.3176,2.27945,1.14656,0,1.70343
100,4.54871,3.39706,6.10528,0,0
100,16.0852,10.1622,6.66429,0,0
100,29.3324,13.3727,0.660223,0,0
100,25.2552,8.21756,0,0.401051,0
100,50.4744,4.62214,0,0,0
100,47.0959,4.92183,8.94042,0.0445056,0.506387
100,41.189,1.1499,2.65302,0,0
100,47.0477,0.159504,2.09546,0.205531,0
100,56.187,3.8224,0,0,0
100,7.60894,0,11.2927,0.644367,0
100,52.8388,3.5156,0.378842,0,0
100,29.0242,0,0.849094,0,0
100,43.831,13.2187,3.48064,0,0
100,48.5478,4.73236,5.79945,0,0
100,68.5677,0,0,0,0
100,64.0603,4.8769,0,0,0
100,44.3267,5.57304,3.75732,3.4772,0
100,5.86951,9.21078,14.7697,1.53503,0
100,36.2375,11.0858,0,0,0
100,31.1694,8.13311,0,0,0
100,34.8625,12.76,0,0,0
100,61.2217,0.988383,0,0,0
100,36.6004,2.35042,0,0,0
100,39.6745,3.04799,0,0,0.367299
100,44.2177,1.24902,0,0,0
100,45.2763,16.9556,0,3.9363,0
100,26.7254,12.0781,0.305649,0,0
100,50.0748,6.45625,3.55562,0,0
100,32.7995,4.45966,1.68214,0,0
100,33.3452,6.80586,4.0763,0,0
100,49.732,5.90826,0,0,0
100,70.2162,1.36999,0.0465284,0,0
100,42.4643,3.97242,0.808086,0,0
100,26.4354,33.1427,6.33969,0,0
100,43.1662,6.4362,0,0,0
100,47.8296,17.9558,1.02751,0,0
100,46.2131,4.68995,0.9398,0,0
100,25.9311,0.0631068,29.7864,2.19718,0.376837
100,35.8111,5.60747,1.19599,0,0
100,45.6982,10.0977,0.786135,0,0
100,36.189,6.19246,0.935153,0,0
100,23.2525,7.99409,0.546718,0,0
100,28.3397,3.73745,0,0,0
100,5.25338,50.1157,0.246221,0,0
100,3.14189,0,15.3899,0.492188,0
100,50.3563,1.04251,0.945185,0,0
100,28.6003,8.41366,2.16003,0,0
100,10.3179,2.61533,8.1607,23.2817,0
100,60.3841,4.13433,0,0,0
100,17.205,4.12784,0.984002,8.40975,3.36583
100,53.6678,1.39944,1.8058,0,0
100,52.4676,2.88881,0,0,0
100,24.7896,49.5755,16.4429,0,0
100,20.7075,37.5032,0.294605,0,0
100,49.5409,3.80471,0.373927,0,0
100,11.5442,13.5639,6.02271,0,0
100,7.09598,24.8532,22.3029,0.505483,1.23648
100,62.7222,1.49775,10.2009,0,0
100,50.3584,13.5118,6.72776,0,0
100,51.2639,23.9184,0,0,0
100,45.9651,0.705853,0,0,0
100,50.3734,0,0,0,0
100,34.0263,0.334671,0.89975,0.308941,0
100,48.811,1.07473,0,0,0
100,15.0781,0.75551,0,0,0
100,33.5622,3.57174,7.64592,0,0
100,38.3258,13.1979,1.12411,0,0
100,16.5352,23.66,0,0,0
100,26.9223,6.92607,0,0,0
100,52.6716,12.3419,0.075458,0.371508,0
100,51.3816,8.43503,6.39494,0,0
100,25.7792,5.12676,13.2136,1.4316,0
100,23.9631,23.409,0,20.1772,0.510999
100,47.6331,15.7742,0.835739,4.194,0
100,23.1788,10.0447,1.92116,0,0
100,39.6948,1.33976,3.66891,2.2332,0
100,6.92169,17.749,2.68278,0,0
100,14.8167,25.7633,1.98863,5.31982,0
100,3.94069,15.0362,17.2455,0.26922,0
100,5.99147,51.4523,12.3099,0,0
100,1.182,7.20112,2.18558,0.51737,0
