#class tools::wcsv::ntuple
#title Deposited energy
#separator 44
#vector_separator 59
#column double Generated
#column double Layer1
#column double Layer2
#column double Layer3
#column double Layer4
#column double Layer5
100,1.04988,26.4041,6.27235,0.385991,0
100,1.18856,3.80946,1.04938,0.506953,0.48413
100,1.82809,9.38739,2.89682,0,0
100,0.267377,6.74876,0.860423,5.04133,0
100,9.96555,0.180751,0.375564,0,0
100,0.111891,47.5718,0.844091,0,0
100,0,0,7.50558,0,3.96176
100,0.0582459,0,0.243832,2.96916,1.0378
100,11.2247,1.95007,0.766032,0,0.00292923
100,19.7317,5.01828,0.297532,0,0.0037904
100,13.0947,3.26846,0.170161,0,0
100,0,0,0,0.217509,0
100,0,0.996547,0.878709,0,0
100,4.84688,2.41754,0.533693,0,0
100,0.042281,0,0,0,0.079981
100,0.353229,2.15514,4.01206,0.221126,0.0868919
100,30.5207,0.991347,0,17.486,2.40171
100,7.22798,1.57035,0,0,0
100,28.3874,0.272936,0.0716259,4.78085,0
100,0,3.85972,3.06361,6.83013,1.77561
100,0.340974,17.8252,0.475857,0.235746,0.718623
100,5.3944,3.1162,0,0,0
100,49.1434,0,0,0,0
100,0,0.125088,1.24596,22.648,0.159291
100,21.373,0,0,0,0
100,0.144913,6.42359,5.40252,2.69169,0.404264
100,0.2265,2.52971,0.981412,0.310587,0
100,4.21048,49.1782,0.279939,0,0
100,0.0970622,0,0,0,0
100,0,0,0,0,0
100,0,12.7365,0.457935,9.73974,5.25622
100,0,0,8.64529,8.15149,0.380342
100,0,0.0439503,15.1774,6.95278,0
100,0,0.0939258,0,0.00846908,0
100,1.72652,19.7646,0.53804,1.6656,0.608707
100,1.55459,0.0735703,0,0,0
100,1.05859,0,10.6234,0.453669,0
100,6.73534,12.2234,0,0,0.839775
100,21.5156,0.892846,0,0,0
100,0,0,0,0,0
100,0,0.0642542,0,0,0.224172
100,4.00782,13.9905,0.53281,0,0
100,0,0.151128,0.0546404,8.7096,0.166488
100,1.24784,1.9843,1.18688,18.3464,5.53468
100,0,0.678343,0.634489,2.13741,2.68054
100,0,2.07332,11.2216,1.22629,0.264897
100,19.9944,1.94463,0,0,0
100,0,0.49271,7.2589,3.42387,0.195883
100,0,0,0.221676,0.0936887,17.843
100,2.06734,23.1904,8.55524,2.41347,0.256924
100,0.0965486,0.379471,6.00324,9.52047,1.42991
100,0,0,0.27745,9.6901,0
100,0.297294,1.91414,5.92391,10.6641,3.58721
100,0,3.47196,3.98116,0,0.338405
100,0.322756,1.29367,0.394633,0,0
100,0.240911,0.143492,0.0305501,2.9798,26.3531
100,0,0,0.117417,0.109321,0
100,0.0395729,0.722014,0.39978,46.453,0.598193
100,0,0,0.167196,0,0
100,19.2267,0.27491,0.0737322,0.0458026,0
100,2.03737,2.21468,0.70044,0,0.0201802
100,0,0,0,0,0
100,2.06909,6.79067,1.21227,0.0216721,0
100,43.7174,3.2273,0.235709,0.152732,0
100,0.100278,4.99102,2.76643,0.214378,0.15517
100,0.41786,22.2633,2.31786,0.0917405,0.0662593
100,34.0078,0.000308506,0.466251,0.186438,0.0343759
100,0.277628,6.14585,1.09339,6.11844,0.778642
100,0,0.204553,7.60191,1.03761,0.00815249
100,0.142592,0,0,0.243844,0
100,0,0.156161,0.348791,4.78574,0
100,0.0704107,0,0,0,0
100,0,0,0,0,0
100,0.797669,0.312173,7.99225,4.94603,1.15235
100,0.325109,25.6448,3.02183,0,0
100,0,3.12621,12.7377,0.638014,2.16613
100,0,0,0,0,0
100,0,0,0,4.86092,22.8133
100,12.1871,6.00237,0,0,0
100,10.9427,14.0877,0,0,0
100,0.245657,53.309,0.111329,0.109946,0
100,0,0,0,0,0.336216
100,0.110591,0.0368516,0,0,0.103339
100,0.447469,3.07066,6.90297,0.938434,1.76551
